date;username;tweet;keyword;Normalisasi
28/06/2022 15.21;kangmekdi;  gapernah si bang ngata in orang beban mah  gw ga jago juga soalnya  abangnya sering ya  pasti pro player;beban;gapernah si bang ngata in orang beban mah aku tidak jago juga soalnya abangnya sering ya pasti pro player
28/06/2022 15.20;hahahasabil; aduh sbnrnya takut klo diitung hehe  bimbel offline 5 5jt  bimbel online  qiupper  600k  zenius 290k  m  ;beban;aduh sbnrnya takut kalau diitung hehe bimbel offline 5 5jt bimbel online qiupper 600k zenius 290k m
28/06/2022 15.20;lulabywithme;ya gmn anaknya mau ngerti  ngmg aja enggak   meski emg sbnrnya kk ku pun kek tai juga dibilangin malah ga peduli da  ;beban;ya bagaimana anaknya mau ngerti ngmg aja enggak meski emang sbnrnya kk aku pun seperti tai juga dibilangin malah tidak peduli da
28/06/2022 15.19;dhydudidam; mungkin sekalian doanya buat semua beban idup lu menk;beban;mungkin sekalian doanya buat semua beban idup kamu menk
28/06/2022 15.19;fishikuy;g berani ngejumlah krn gagal semuaa wkwkw beban keluarga ;beban;tidak berani ngejumlah karena gagal semuaa wkwkw beban keluarga
28/06/2022 15.19;leeyayasminee; allahu yeke  aku beban ke ni   pleading face ;beban;allahu yeke aku beban ke ni pleading face
28/06/2022 15.19;inistephdisini;akhirnya pergi  hangout  beneran yaa skrg dan temennya ga itu  mulu slightly smiling face  folded hands  ofc tdk beban smiling face ;beban;akhirnya pergi hangout beneran yaa skrg dan temennya tidak itu mulu slightly smiling face folded hands ofc tdk beban smiling face
28/06/2022 15.18;Ardyan_jaya; beban kehidupan;beban;beban kehidupan
28/06/2022 15.17;Astungkara13; yang penting happy  setidaknya beban hidup keluar;beban;yang penting happy setidaknya beban hidup keluar
28/06/2022 15.17;manutd_world;neil ryan   saya selalu percaya jika scott dapat menjadi pemain luar biasa untuk mufc  ia menanggung beban yang sa  ;beban;neil ryan saya selalu percaya jika scott dapat menjadi pemain luar biasa untuk mufc ia menanggung beban yang sa
28/06/2022 15.16;NJMCHOU; yg penting mainnya oke  ga troll  ga ganggu kemenangan tim  itu ga beban yh sat  ga semua org bisa all ro  ;beban;yang penting mainnya oke tidak troll tidak ganggu kemenangan tim itu tidak beban yah sat tidak semua orang bisa all ro
28/06/2022 15.16;dincny; emang punya anak itu beban  aku belum jadi ortu  belum nikah  tp aku sadar diri ajaa face with tears of joy ;beban;emang punya anak itu beban aku belum jadi ortu belum nikah tapi aku sadar diri ajaa face with tears of joy
28/06/2022 15.48;ms903cte;  pengecut tuh kolak  rolling on the floor laughing ;pengecut;pengecut tuh kolak rolling on the floor laughing
28/06/2022 15.40;hujanawal;  pengecut opo su ;pengecut;pengecut opo su
28/06/2022 15.39;2komaini_ahmad4; follow akun pengecut kayak gini  min    ampun dah ;pengecut;follow akun pengecut kayak gini min ampun dah
28/06/2022 15.39;emie_ys;terpaling sooyaas  face vomiting  keja dia nak nasty kan orang je pelik  dok cari gaduh dengan snows dan hollies yang terang t  ;pengecut;terpaling sooyaas face vomiting keja dia mau nasty kan orang aja pelik dok cari gaduh dengan snows dan hollies yang terang t
28/06/2022 15.37;illiayetrench;tapi pengecut tidak bisa menjadi begitu kuat dan menanggung kesulitan sendiri hingga saat ini  nami   one piece;pengecut;tapi pengecut tidak bisa menjadi begitu kuat dan menanggung kesulitan sendiri hingga saat ini nami one piece
28/06/2022 15.36;1febri;sering seringlah cemas biar paranoid sekalian sampe gila  ternyata rrc pengecut ;pengecut;sering seringlah cemas biar paranoid sekalian sampe gila ternyata rrc pengecut
28/06/2022 15.36;MRLofficials; mat hasan pengecut dokek orang kan main cakap bosar garang tegas  baru kena gertak dgn setiausaha zahid d  ;pengecut;mat hasan pengecut dokek orang kan main cakap bosar garang tegas baru kena gertak dgn setiausaha zahid d
28/06/2022 15.17;ayudalilahh;tak puas hati dgn aku bgitau lah sial  ni kau pengecut guna orang atas tarik oncall aku hahahah;pengecut;tidak puas hati dgn aku bgitau lah sial ni kamu pengecut guna orang atas tarik oncall aku hahahah
28/06/2022 15.15;NdaRrue; orang jepang keliru nyikapin nerjemahin kalimat  itu maksudnya supaya berjuang sampe penghabisan dan b  ;pengecut;orang jepang keliru nyikapin nerjemahin kalimat itu maksudnya supaya berjuang sampe penghabisan dan b
28/06/2022 15.05;freyyciaa_;org paling pengecut dan paling sampah yg pernah gua liat;pengecut;orang paling pengecut dan paling sampah yang pernah aku liat
28/06/2022 14.58;Heru76524144;  pengecut macam zonk nggak punya cermin sih di runahnya ;pengecut;pengecut macam zonk nggak punya cermin sih di runahnya
28/06/2022 14.58;rosedcoloredboy; aku hanya seorang pengecut sedang jatuh hati  memberi perhatian tapi bukan kepastian   sopan kali lirik ini folded hands ;pengecut;aku hanya seorang pengecut sedang jatuh hati memberi perhatian tapi bukan kepastian sopan kali lirik ini folded hands
28/06/2022 14.42;aldienfit; oalaahh pengecut;pengecut;oalaahh pengecut
28/06/2022 14.37;historyGUE;menyatakan secara langsung lebih baik daripada menjadi pengecut yang hanya berbicara dan menjelek jelekan dibelakang    ;pengecut;menyatakan secara langsung lebih baik daripada menjadi pengecut yang hanya berbicara dan menjelek jelekan dibelakang
28/06/2022 14.36;Onepiece_IDN; jangan menghina shanks dan yang lain   mereka bukan pengecut     luffylaw;pengecut;jangan menghina shanks dan yang lain mereka bukan pengecut luffylaw
28/06/2022 14.32;whereareyouluph; goodluck mbak semoga hasilnya sesuai keinginan  salut banget sama keberaniaannya  ga kayak aku yang pen  ;pengecut;goodluck mbak semoga hasilnya sesuai keinginan salut banget sama keberaniaannya tidak kayak aku yang pengen
28/06/2022 14.32;readtilldied; merasa beruntung udah denger  pengecut  versi live hehehe;pengecut;merasa beruntung udah denger pengecut versi live hehehe
28/06/2022 14.27;KepoSeru;biar kecut  asal bukan pengecut   petualangan sherina;pengecut;biar kecut asal bukan pengecut petualangan sherina
28/06/2022 14.27;MariamDalila;pengecut mati banyak kali sebelum kematiannya  yang berani mati hanya sekali  mutiarakata;pengecut;pengecut mati banyak kali sebelum kematiannya yang berani mati hanya sekali mutiarakata
28/06/2022 14.22;thewweskywalker; keren kak  kl gua si emg pengecut aja bukan gengsi gmw confess dluan  loudly crying face ;pengecut;keren kak kalau aku si emang pengecut aja bukan gengsi gmw confess dluan loudly crying face
28/06/2022 14.20;binaratmaja; setengah mati diriku  setengah hati dirimu     pengecut  versi live rilis di channel youtube saya malam ini pukul  ;pengecut;setengah mati diriku setengah hati dirimu pengecut versi live rilis di channel youtube saya malam ini pukul
28/06/2022 14.14;heyadhy;  aku hanya seorang pengecut sedang jatuh hati  memberi perhatian tapi bukan kepastian     fiersa besa  ;pengecut;aku hanya seorang pengecut sedang jatuh hati memberi perhatian tapi bukan kepastian fiersa besa
28/06/2022 14.07;lexalexall; franco selena hanzo hanzo franco hero pengecut ultinya nyebelin expressionless face ;pengecut;franco selena hanzo hanzo franco hero pengecut ultinya nyebelin expressionless face
28/06/2022 14.07;wakidijon; hipokrit dan sikap pengecut  nda ada asap klo nda ada api;pengecut;hipokrit dan sikap pengecut tidak ada asap kalau tidak ada api
28/06/2022 14.02;aclassicia;orang orang yg komen seenak liurnya pake fake account  bukannya itu namanya pengecut ya ;pengecut;orang orang yang komen seenak liurnya pake fake account bukannya itu namanya pengecut ya
28/06/2022 13.51;ica_mhrniiii;harusnya kamu bilang aja kalo kamu udaa ada orang lain kamu uda ga sayang sama aku  perasaan ini uda basi  hubungan  ;pengecut;harusnya kamu bilang aja kalo kamu udaa ada orang lain kamu uda tidak sayang sama aku perasaan ini uda basi hubungan
28/06/2022 13.48;zhixinJs; berani buat  tak berani mengaku  pengecut pasangan najib aka pencuri ni ;pengecut;berani buat tidak berani mengaku pengecut pasangan najib aka pencuri ni
28/06/2022 13.42;mewanimine;bagi email berkajang2 just to blame me  pengecut yee kalau berani sgt nk blame aku  include lah orang lain  smiling face with horns  inclu  ;pengecut;bagi email berkajang2 just to blame me pengecut yee kalau berani sgt mau blame aku include lah orang lain smiling face with horns inclu
28/06/2022 13.41;txtdaritanjiro; jangan lari dasar pengecut     kamado tanjiro;pengecut;jangan lari dasar pengecut kamado tanjiro
28/06/2022 13.40;richoiko; natalia  hero pengecut gak mau berani menampakkan diri   relieved face ;pengecut;natalia hero pengecut tidak mau berani menampakkan diri relieved face
28/06/2022 13.36;mripossad;hal tercupu yaitu mencari masa dan berlindung dibalik base untuk memunculkan keributan  face with tears of joy  sorry to say lo pengecut k  ;pengecut;hal tercupu yaitu mencari masa dan berlindung dibalik base untuk memunculkan keributan face with tears of joy sorry to say kamu pengecut k
28/06/2022 13.33;darenboys23;  lapor ke pangdam jaya aja  mrka brani  ga pengecut kyk si itu ;pengecut;lapor ke pangdam jaya aja mrka brani tidak pengecut seperti si itu
28/06/2022 13.32;BillTemporo;fpi pengecut  gak berani jihad ke ambon ;pengecut;fpi pengecut tidak berani jihad ke ambon
28/06/2022 13.31;Metarubrisit7nd; biasa yg kek gitu pengecut gaberani di akunnya sendiri  jadilah di base bikin ricuh ;pengecut;biasa yang seperti gitu pengecut gaberani di akunnya sendiri jadilah di base bikin ricuh
28/06/2022 13.29;mripossad; pengecut kan gitu maennya dibase lachh;pengecut;pengecut kan gitu maennya dibase lachh
28/06/2022 13.29;_readandread;kalau emang jiu mau pergi  gpp  dia ngga sepenuhnya salah karena dari awal juga joe ga pernah berani ngomong yg sej  ;pengecut;kalau emang jiu mau pergi tidak apa-apa dia tidak sepenuhnya salah karena dari awal juga joe tidak pernah berani ngomong yang sej
28/06/2022 13.29;mutakhirr;seorang yang berani akan lebih baik daripada ribuan pengecut ;pengecut;seorang yang berani akan lebih baik daripada ribuan pengecut
28/06/2022 13.13;MasBay1898;  bacoot loe  share lok aja jangan jadi pecundang dan pengecut;pengecut;bacoot loe share lok aja jangan jadi pecundang dan pengecut
28/06/2022 13.04;muzzayyinzany;percuma aja lo cakep kalo ga punya harga diri  d4rkbot giliran didepan gaberani kalo diblkg ngmgin  ha ha pengecut     d4rkbot;pengecut;percuma aja kamu cakep kalo tidak punya harga diri d4rkbot giliran didepan gaberani kalo diblkg ngmgin ha ha pengecut d4rkbot
28/06/2022 12.57;Hariss_FZ;  haiyah pake akun pengecut lagak lu sok  jago;pengecut;haiyah pake akun pengecut lagak kamu sok jago
28/06/2022 12.55;ihwaumrrh4; pas kemaren nnton konser  bapaknya si neng bawain lagu pengecut  pdhl pengecutnya nonton konser bareng ogutt   ;pengecut;ketika kemaren nnton konser bapaknya si neng bawain lagu pengecut pdhl pengecutnya nonton konser bareng ogutt
28/06/2022 12.55;godham5; muskoplak laki2 pengecut se nusantara  thinking face   krn ketika dia b masalah dgn hukum  atas p buatannya s  ;pengecut;muskoplak laki2 pengecut se nusantara thinking face karena ketika dia b masalah dgn hukum atas p buatannya s
28/06/2022 12.51;efrinasarivs;aku tak berani menutup mata  sekadar memimpikan kita bersama pun aku tak berani apalagi ketika kubuka mataku  aku t  ;pengecut;aku tidak berani menutup mata sekadar memimpikan kita bersama pun aku tidak berani apalagi ketika kubuka mataku aku t
28/06/2022 12.34;ans_steph;  mental pengecut sih  menggantungkan kebahagiaan sama 1 orang  yg kalo lepas depresi  trus b  ;pengecut;mental pengecut sih menggantungkan kebahagiaan sama 1 orang yang kalo lepas depresi terus b
28/06/2022 12.26;Eritrosith; sebuah kenyataan yang berkata kalau hidup tidak akan pernah sempurna  karena hanya seorang pengecut yg mengharapkan hidup yg sempurna  ;pengecut;sebuah kenyataan yang berkata kalau hidup tidak akan pernah sempurna karena hanya seorang pengecut yang mengharapkan hidup yang sempurna
28/06/2022 12.22;Abahozan1; mang lu pinter  lu bukan cuma tolol dan goblog lu juga juga bencong pengecut  ngomong sok  ;pengecut;mang kamu pinter kamu bukan cuma tolol dan goblog kamu juga juga bencong pengecut ngomong sok
28/06/2022 12.18;oshblossom; main playing victim entar biar kaum meki pada dateng pengecut;pengecut;main playing victim entar biar kaum meki pada dateng pengecut
28/06/2022 12.16;ikanuraini_nov;sumpeh  gue kayanya makin benci sama lu  org paling tolol  goblok  pengecut yg pernah gue kenal  banyak bacot but n  ;pengecut;sumpeh aku kayanya makin benci sama kamu orang paling tolol goblok pengecut yang pernah aku kenal banyak bacot but dan
28/06/2022 12.16;syafiqsrzn;  orang macamni jenis melayu pengecut  depan2 goyang  belakang2 berani  percayalah bil  ;pengecut;orang macamni jenis melayu pengecut depan2 goyang belakang2 berani percayalah bil
28/06/2022 12.08;LeembuJ;  beaming face with smiling eyes  beaming face with smiling eyes  beaming face with smiling eyes  beaming face with smiling eyes pengecut dia;pengecut;beaming face with smiling eyes beaming face with smiling eyes beaming face with smiling eyes beaming face with smiling eyes pengecut dia
28/06/2022 12.05;seungk_17;menurutku aku yang paling pengecut diantara temen ku  mereka semua hebat keren lah pokoknya  tapi aku  stuck   ngga ada perkembangan apapun;pengecut;menurutku aku yang paling pengecut diantara temen aku mereka semua hebat keren lah pokoknya tapi aku stuck tidak ada perkembangan apapun
28/06/2022 12.05;starkun_tk;ishida kun   seseorang yg menindas yg lemah karena tidak mampu melawan yg kuat  lebih pantas disebut pengecut  bleach syquote;pengecut;ishida kun seseorang yang menindas yang lemah karena tidak mampu melawan yang kuat lebih pantas disebut pengecut bleach syquote
28/06/2022 12.02;Fido_id_;  bener bro  pemerintah usa pengecut  beraninya menggunakan tangan tangan orang untuk menghukum n  ;pengecut;bener bro pemerintah usa pengecut beraninya menggunakan tangan tangan orang untuk menghukum dan
28/06/2022 11.57;Utux22Sedana; pengecut lu ga punya nyali sama keq kaum lu yg sampah akwkaa  face vomiting  face vomiting  face vomiting  face vomiting ;pengecut;pengecut kamu tidak punya nyali sama keq kaum kamu yang sampah akwkaa face vomiting face vomiting face vomiting face vomiting
28/06/2022 11.56;xxrealminos; maaf joji tp aku dah ganti haluan kayaknya pengecut siap buat di play berkali2 mengiringi ovt tiap malam  ;pengecut;maaf joji tapi aku dah ganti haluan kayaknya pengecut siap buat di play berkali2 mengiringi ovt tiap malam
28/06/2022 11.54;KittiaKuroKuro;seseorang yang menindas yang lemah karena tidak bisa menang melawan yang kuat  lebih pantas disebut pengecut   ishida   bleach  bot;pengecut;seseorang yang menindas yang lemah karena tidak bisa menang melawan yang kuat lebih pantas disebut pengecut ishida bleach bot
28/06/2022 11.47;vhebi_639;menyerah sebelum berusaha itu namanya pengecut;pengecut;menyerah sebelum berusaha itu namanya pengecut
28/06/2022 11.46;thinkerbellee2;kok bisa ya ada cowo yg sopan santunnya 0 banget   kasar ke cewek  tukang kompor  banyak gaya  sombong ngga punya a  ;pengecut;kok bisa ya ada cowo yang sopan santunnya 0 banget kasar ke cewek tukang kompor banyak gaya sombong tidak punya a
28/06/2022 11.42;dedektriwidodo;lihat baik baik perbedaan nya  banyak sekali keburukan menyerupai kebaikan  pengecut menyerupai kehati hatian  jang  ;pengecut;lihat baik baik perbedaan nya banyak sekali keburukan menyerupai kebaikan pengecut menyerupai kehati hatian jang
28/06/2022 11.40;kawalkyai; getir   narasi kekalahan bagi yang merasa dirinya seharusnya berkuasa tapi kok ya kalah bisa terasa luar biasa get  ;pengecut;getir narasi kekalahan bagi yang merasa dirinya seharusnya berkuasa tapi kok ya kalah bisa terasa luar biasa get
28/06/2022 11.30;tonizno11; jangan lari dasar pengecut     kamado tanjiro;pengecut;jangan lari dasar pengecut kamado tanjiro
28/06/2022 11.29;mconeforall; beraninya main kepung  duel luh  kalo berani  dasar mbak mu pengecut ;pengecut;beraninya main kepung duel luh kalo berani dasar mbak mu pengecut
28/06/2022 11.27;PutraRa33763114;    ;pengecut;pengecut
28/06/2022 11.26;Pemuda91243306; bekingnya pengecut hahahaha;pengecut;bekingnya pengecut hahahaha
28/06/2022 11.22;Paramecwara;holywings ni  manajemennya udah pun ill mannered  pengecut pula ;pengecut;holywings ni manajemennya udah pun ill mannered pengecut pula
28/06/2022 11.21;ariyanto9993;bukannya hanya pengecut tapi juga munafik  ;pengecut;bukannya hanya pengecut tapi juga munafik
28/06/2022 11.15;mnusiabodoh_;  aku hanya seorang pengecut sedang jatuh hati  memberi perhatian tapi bukan kepastian  ;pengecut;aku hanya seorang pengecut sedang jatuh hati memberi perhatian tapi bukan kepastian
28/06/2022 11.14;CallMEdoel; mo keturunan atau bukan  yg namanya pengecut ya pengecut  pion dijadiin tumbal ;pengecut;mau keturunan atau bukan yang namanya pengecut ya pengecut pion dijadiin tumbal
28/06/2022 11.08;BryokAceh; satu kata pengecut;pengecut;satu kata pengecut
