date,username,tweet,keyword,Normalisasi,TOKENIZATION,STOP_REMOVAL,STEMMED
2022-06-28 08:38:03+00:00,Takinchi,kesentil nggak egonya dikatain  gagal mulu  sama hanum  pak     ,gagal,kesentil tidak egonya dikatain gagal mulu sama hanum pak,"['kesentil', 'tidak', 'egonya', 'dikatain', 'gagal', 'mulu', 'sama', 'hanum', 'pak']","['kesentil', 'egonya', 'dikatain', 'gagal', 'mulu', 'hanum']",sentil ego dikatain gagal mulu hanum
2022-06-28 08:38:00+00:00,PasmanLimamenit,ketika gagal  tdk perlu mencari  kesalahan org lain  cukup dipelajari  spy tidak perlu mengulangi kesalahan yg sama lagi ,gagal,ketika gagal tidak perlu mencari kesalahan orang lain cukup dipelajari spy tidak perlu mengulangi kesalahan yang sama lagi,"['ketika', 'gagal', 'tidak', 'perlu', 'mencari', 'kesalahan', 'orang', 'lain', 'cukup', 'dipelajari', 'spy', 'tidak', 'perlu', 'mengulangi', 'kesalahan', 'yang', 'sama', 'lagi']","['gagal', 'mencari', 'kesalahan', 'orang', 'dipelajari', 'spy', 'mengulangi', 'kesalahan']",gagal cari salah orang ajar spy ulang salah
2022-06-28 08:37:59+00:00,Adhitya551,jika kamu gagal mendapatkan sesuatu  hanya satu hal yang harus kamu lakukan  coba lagi ,gagal,jika kamu gagal mendapatkan sesuatu hanya satu hal yang harus kamu lakukan coba lagi,"['jika', 'kamu', 'gagal', 'mendapatkan', 'sesuatu', 'hanya', 'satu', 'hal', 'yang', 'harus', 'kamu', 'lakukan', 'coba', 'lagi']","['gagal', 'lakukan', 'coba']",gagal laku coba
2022-06-28 08:37:54+00:00,tidnjem, download mvnya pke modem smartfren yg digantung di atap  nunggu   jam  terdownload     lalu gagal ,gagal,download mvnya pakai modem smartfren yang digantung di atap nunggu jam terdownload lalu gagal,"['download', 'mvnya', 'pakai', 'modem', 'smartfren', 'yang', 'digantung', 'di', 'atap', 'nunggu', 'jam', 'terdownload', 'lalu', 'gagal']","['download', 'mvnya', 'pakai', 'modem', 'smartfren', 'digantung', 'atap', 'nunggu', 'jam', 'terdownload', 'gagal']",download mvnya pakai modem smartfren gantung atap nunggu jam terdownload gagal
2022-06-28 08:37:38+00:00,ajudannyai, aku juga suka gagal kalo ambil selca kayak gini    pertama  hp butut  kedua  tangan suka tremor,gagal,aku juga suka gagal kalo ambil selca kayak gini pertama hp butut kedua tangan suka tremor,"['aku', 'juga', 'suka', 'gagal', 'kalo', 'ambil', 'selca', 'kayak', 'gini', 'pertama', 'hp', 'butut', 'kedua', 'tangan', 'suka', 'tremor']","['suka', 'gagal', 'kalo', 'ambil', 'selca', 'kayak', 'gini', 'hp', 'butut', 'tangan', 'suka', 'tremor']",suka gagal kalo ambil selca kayak gin hp butut tangan suka tremor
2022-06-28 08:37:37+00:00,QueenyoonaRP, kau gagal tetapi masih bisa mampu bangkit kembali karena itu menurutku arti dari kuat yg sebenarnya   hinta hyuuga ,gagal,kamu gagal tetapi masih bisa mampu bangkit kembali karena itu menurutku arti dari kuat yang sebenarnya hinta hyuuga,"['kamu', 'gagal', 'tetapi', 'masih', 'bisa', 'mampu', 'bangkit', 'kembali', 'karena', 'itu', 'menurutku', 'arti', 'dari', 'kuat', 'yang', 'sebenarnya', 'hinta', 'hyuuga']","['gagal', 'bangkit', 'menurutku', 'arti', 'kuat', 'hinta', 'hyuuga']",gagal bangkit turut arti kuat hinta hyuuga
2022-06-28 08:37:33+00:00,na_dirs,meminta menghormati lgbt  lantas dianggap setuju dg mereka     meminta pikirkan nasib karyawan holywings  lantas dian  ,gagal,meminta menghormati lgbt lantas dianggap setuju dg mereka meminta pikirkan nasib karyawan holywings lantas dian,"['meminta', 'menghormati', 'lgbt', 'lantas', 'dianggap', 'setuju', 'dg', 'mereka', 'meminta', 'pikirkan', 'nasib', 'karyawan', 'holywings', 'lantas', 'dian']","['menghormati', 'lgbt', 'lantas', 'dianggap', 'setuju', 'dg', 'pikirkan', 'nasib', 'karyawan', 'holywings', 'lantas', 'dian']",hormat lgbt lantas anggap tuju dg pikir nasib karyawan holywings lantas dian
2022-06-28 08:37:19+00:00,ssya,wta shoope lg error kah  gagal mulu    sfu zonauang zonajajan ,gagal,wta shoope lagi error kah gagal mulu sfu zonauang zonajajan,"['wta', 'shoope', 'lagi', 'error', 'kah', 'gagal', 'mulu', 'sfu', 'zonauang', 'zonajajan']","['wta', 'shoope', 'error', 'kah', 'gagal', 'mulu', 'sfu', 'zonauang', 'zonajajan']",wta shoope error kah gagal mulu sfu zonauang zonajajan
2022-06-28 08:37:07+00:00,Inabiozi,btw minggu dpn diriku mau ngadain ga   karna aku diterima di tempat kerja yg masih berbau medis  akhirnya goals ku  ,gagal,by the way minggu depan diriku mau ngadain tidak karena aku diterima di tempat kerja yang masih berbau medis akhirnya goals aku,"['by', 'the', 'way', 'minggu', 'depan', 'diriku', 'mau', 'ngadain', 'tidak', 'karena', 'aku', 'diterima', 'di', 'tempat', 'kerja', 'yang', 'masih', 'berbau', 'medis', 'akhirnya', 'goals', 'aku']","['by', 'the', 'way', 'minggu', 'diriku', 'ngadain', 'diterima', 'kerja', 'berbau', 'medis', 'goals']",by the way minggu diri ngadain terima kerja bau medis goals
2022-06-28 08:36:58+00:00,C_MichellaJKT48, gagal dalam sebuah pertempuran akan lebih ksatria daripada gagal sebelum sempat menarik pedang ,gagal,gagal dalam sebuah pertempuran akan lebih ksatria daripada gagal sebelum sempat menarik pedang,"['gagal', 'dalam', 'sebuah', 'pertempuran', 'akan', 'lebih', 'ksatria', 'daripada', 'gagal', 'sebelum', 'sempat', 'menarik', 'pedang']","['gagal', 'pertempuran', 'ksatria', 'gagal', 'menarik', 'pedang']",gagal tempur ksatria gagal tarik pedang
2022-06-28 08:36:56+00:00,cacasbakery,  iyaa dulu banyak banget  dulu banyakan whatsapp fake sih  beneran yang bejejer jej  ,gagal,iyaa dulu banyak banget dulu banyakan whatsapp fake sih beneran yang bejejer jej,"['iyaa', 'dulu', 'banyak', 'banget', 'dulu', 'banyakan', 'whatsapp', 'fake', 'sih', 'beneran', 'yang', 'bejejer', 'jej']","['iyaa', 'banget', 'banyakan', 'whatsapp', 'fake', 'beneran', 'bejejer', 'jej']",iyaa banget banyak whatsapp fake beneran bejejer jej
2022-06-28 08:36:55+00:00,f4irychaco,teruntuk diriku sendiri   jangan pernah bandingkan dirimu dengan orang lain kamu punya keistimewaan sendiri dan jang  ,gagal,teruntuk diriku sendiri jangan pernah bandingkan dirimu dengan orang lain kamu punya keistimewaan sendiri dan jang,"['teruntuk', 'diriku', 'sendiri', 'jangan', 'pernah', 'bandingkan', 'dirimu', 'dengan', 'orang', 'lain', 'kamu', 'punya', 'keistimewaan', 'sendiri', 'dan', 'jang']","['teruntuk', 'diriku', 'bandingkan', 'dirimu', 'orang', 'keistimewaan', 'jang']",untuk diri banding diri orang istimewa jang
2022-06-28 08:36:39+00:00,poutynu, pake paypal yaa  kayanya emang lagi engga bener deh soalnya tadi admin go pake paypal juga gagal terus,gagal,pake paypal yaa kayanya emang lagi engga bener deh soalnya tadi admin go pake paypal juga gagal terus,"['pake', 'paypal', 'yaa', 'kayanya', 'emang', 'lagi', 'engga', 'bener', 'deh', 'soalnya', 'tadi', 'admin', 'go', 'pake', 'paypal', 'juga', 'gagal', 'terus']","['pake', 'paypal', 'yaa', 'kayanya', 'emang', 'engga', 'bener', 'admin', 'go', 'pake', 'paypal', 'gagal']",pake paypal yaa kaya emang engga bener admin go pake paypal gagal
2022-06-28 08:36:36+00:00,Steave2093, min kok tiap mau upgrade ovo premier gagal terus pas mau scan wajah crash mulu nih appsnya  fixing dong,gagal,minimal kok tiap mau upgrade ovo premier gagal terus ketika mau scan wajah crash mulu ini appsnya fixing dong,"['minimal', 'kok', 'tiap', 'mau', 'upgrade', 'ovo', 'premier', 'gagal', 'terus', 'ketika', 'mau', 'scan', 'wajah', 'crash', 'mulu', 'ini', 'appsnya', 'fixing', 'dong']","['minimal', 'upgrade', 'ovo', 'premier', 'gagal', 'scan', 'wajah', 'crash', 'mulu', 'appsnya', 'fixing']",minimal upgrade ovo premier gagal scan wajah crash mulu appsnya fixing
2022-06-28 08:36:25+00:00,GanggangNavy,gagal hidup sehat ,gagal,gagal hidup sehat,"['gagal', 'hidup', 'sehat']","['gagal', 'hidup', 'sehat']",gagal hidup sehat
2022-06-28 08:36:22+00:00,xxiaomg,tapi kayanya berat ya kalau mau naikkin harga pertalite  itukan kebijakan yg ngga populis  hahaha  negara udh gagal  ,gagal,tapi kayanya berat ya kalau mau naikkin harga pertalite itukan kebijakan yang tidak populis hahaha negara udah gagal,"['tapi', 'kayanya', 'berat', 'ya', 'kalau', 'mau', 'naikkin', 'harga', 'pertalite', 'itukan', 'kebijakan', 'yang', 'tidak', 'populis', 'hahaha', 'negara', 'udah', 'gagal']","['kayanya', 'berat', 'naikkin', 'harga', 'pertalite', 'itukan', 'kebijakan', 'populis', 'hahaha', 'negara', 'udah', 'gagal']",kaya berat naikkin harga pertalite itu bijak populis hahaha negara udah gagal
2022-06-28 08:35:47+00:00,otaloohc,   special delivery   kehidupan jang eun ha  kurir pengantar paket khusus yang tidak pernah gagal dalam melakukan mi  ,gagal,special delivery kehidupan jang eun ha kurir pengantar paket khusus yang tidak pernah gagal dalam melakukan mi,"['special', 'delivery', 'kehidupan', 'jang', 'eun', 'ha', 'kurir', 'pengantar', 'paket', 'khusus', 'yang', 'tidak', 'pernah', 'gagal', 'dalam', 'melakukan', 'mi']","['special', 'delivery', 'kehidupan', 'jang', 'eun', 'kurir', 'pengantar', 'paket', 'khusus', 'gagal', 'mi']",special delivery hidup jang eun kurir antar paket khusus gagal mi
2022-06-28 08:35:11+00:00,bluebberryy_, anjrit wkwk produk gagal ngevlog  ,gagal,anjing wkwk produk gagal ngevlog,"['anjing', 'wkwk', 'produk', 'gagal', 'ngevlog']","['anjing', 'produk', 'gagal', 'ngevlog']",anjing produk gagal ngevlog
2022-06-28 08:35:06+00:00,starkun_tk,yukino  banyak orang gagal karena mereka tidak memahami usaha yang diperlukan untuk menjadi sukses  oregairu syquote,gagal,yukino banyak orang gagal karena mereka tidak memahami usaha yang diperlukan untuk menjadi sukses oregairu syquote,"['yukino', 'banyak', 'orang', 'gagal', 'karena', 'mereka', 'tidak', 'memahami', 'usaha', 'yang', 'diperlukan', 'untuk', 'menjadi', 'sukses', 'oregairu', 'syquote']","['yukino', 'orang', 'gagal', 'memahami', 'usaha', 'sukses', 'oregairu', 'syquote']",yukino orang gagal paham usaha sukses oregairu syquote
2022-06-28 08:35:02+00:00,Putri_Kirana46,orang sukses selalu kelebihan cara   namun orang gagal selalu kelebihan alasan,gagal,orang sukses selalu kelebihan cara namun orang gagal selalu kelebihan alasan,"['orang', 'sukses', 'selalu', 'kelebihan', 'cara', 'namun', 'orang', 'gagal', 'selalu', 'kelebihan', 'alasan']","['orang', 'sukses', 'kelebihan', 'orang', 'gagal', 'kelebihan', 'alasan']",orang sukses lebih orang gagal lebih alas
2022-06-28 08:34:36+00:00,Ikipal_,  kesalahan yg saya lakukan hari ini adalah  ada nyamuk yg bisa lolos dari keplakan tangan saya  itu artinya saya t  ,gagal,kesalahan yang saya lakukan hari ini adalah ada nyamuk yang bisa lolos dari keplakan tangan saya itu artinya saya itu,"['kesalahan', 'yang', 'saya', 'lakukan', 'hari', 'ini', 'adalah', 'ada', 'nyamuk', 'yang', 'bisa', 'lolos', 'dari', 'keplakan', 'tangan', 'saya', 'itu', 'artinya', 'saya', 'itu']","['kesalahan', 'lakukan', 'nyamuk', 'lolos', 'keplakan', 'tangan']",salah laku nyamuk lolos keplakan tangan
2022-06-28 08:34:30+00:00,axel_zeed, halloo juga     true sangat  asalkan kita ada kemauan pasti selalu ada jalannya  lebih baik menyesa  ,gagal,halloo juga true sangat asalkan kita ada kemauan pasti selalu ada jalannya lebih baik menyesa,"['halloo', 'juga', 'true', 'sangat', 'asalkan', 'kita', 'ada', 'kemauan', 'pasti', 'selalu', 'ada', 'jalannya', 'lebih', 'baik', 'menyesa']","['halloo', 'true', 'kemauan', 'jalannya', 'menyesa']",halloo true mau jalan menyesa
2022-06-28 08:34:30+00:00,powerenjher,udah bikin adonan starter kurang lebih   jam malah gatot alias gagal total gara gara lupa nambahin gula plus keding  ,gagal,udah bikin adonan starter kurang lebih jam malah gatot alias gagal total gara gara lupa nambahin gula plus keding,"['udah', 'bikin', 'adonan', 'starter', 'kurang', 'lebih', 'jam', 'malah', 'gatot', 'alias', 'gagal', 'total', 'gara', 'gara', 'lupa', 'nambahin', 'gula', 'plus', 'keding']","['udah', 'bikin', 'adonan', 'starter', 'jam', 'gatot', 'alias', 'gagal', 'total', 'gara', 'gara', 'lupa', 'nambahin', 'gula', 'plus', 'keding']",udah bikin adon starter jam gatot alias gagal total gara gara lupa nambahin gula plus keding
2022-06-28 08:34:18+00:00,hqoyeon,  percobaan gagal  sg aha dah lah,gagal,percobaan gagal sg aha dah lah,"['percobaan', 'gagal', 'sg', 'aha', 'dah', 'lah']","['percobaan', 'gagal', 'sg', 'aha']",coba gagal sg aha
2022-06-28 08:34:08+00:00,VivineAbdulah,orang sukses selalu kelebihan cara   namun orang gagal selalu kelebihan alasan,gagal,orang sukses selalu kelebihan cara namun orang gagal selalu kelebihan alasan,"['orang', 'sukses', 'selalu', 'kelebihan', 'cara', 'namun', 'orang', 'gagal', 'selalu', 'kelebihan', 'alasan']","['orang', 'sukses', 'kelebihan', 'orang', 'gagal', 'kelebihan', 'alasan']",orang sukses lebih orang gagal lebih alas
2022-06-28 08:33:44+00:00,txtdrcars,wkwkw puding gagal aih,gagal,wkwkw puding gagal aih,"['wkwkw', 'puding', 'gagal', 'aih']","['wkwkw', 'puding', 'gagal', 'aih']",wkwkw puding gagal aih
2022-06-28 08:33:31+00:00,demonmond, selamat siang  saya mau tanya kenapa di djp online saya mau download e form           selalu gagal und  ,gagal,selamat siang saya mau tanya kenapa di djp online saya mau download e form selalu gagal und,"['selamat', 'siang', 'saya', 'mau', 'tanya', 'kenapa', 'di', 'djp', 'online', 'saya', 'mau', 'download', 'e', 'form', 'selalu', 'gagal', 'und']","['selamat', 'siang', 'djp', 'online', 'download', 'e', 'form', 'gagal', 'und']",selamat siang djp online download e form gagal und
2022-06-28 08:33:27+00:00,kloning_gagal, ko ganteng bangett,gagal,ko ganteng bangett,"['ko', 'ganteng', 'bangett']","['ko', 'ganteng', 'bangett']",ko ganteng bangett
2022-06-28 08:33:24+00:00,2Fe2O3_3H2O,dichat oa linenya apakah pendaftarannya gagal bila lewat penutupan malah cuma dijawab akan diteruskan ke pihak terk  ,gagal,dichat oa linenya apakah pendaftarannya gagal bila lewat penutupan malah cuma dijawab akan diteruskan ke pihak terk,"['dichat', 'oa', 'linenya', 'apakah', 'pendaftarannya', 'gagal', 'bila', 'lewat', 'penutupan', 'malah', 'cuma', 'dijawab', 'akan', 'diteruskan', 'ke', 'pihak', 'terk']","['dichat', 'oa', 'linenya', 'pendaftarannya', 'gagal', 'penutupan', 'diteruskan', 'terk']",dichat oa linenya daftar gagal tutup terus terk
2022-06-28 08:33:03+00:00,Ez_inside,tidak ada kata gagal  yg ada hny belajar  semakin bnyk gagal  semakin berpengalaman ,gagal,tidak ada kata gagal yang ada hny belajar semakin banyak gagal semakin berpengalaman,"['tidak', 'ada', 'kata', 'gagal', 'yang', 'ada', 'hny', 'belajar', 'semakin', 'banyak', 'gagal', 'semakin', 'berpengalaman']","['gagal', 'hny', 'belajar', 'gagal', 'berpengalaman']",gagal hny ajar gagal alam
2022-06-28 08:31:52+00:00,ESKOPIHITAMANIS, gagal terus ,gagal,gagal terus,"['gagal', 'terus']",['gagal'],gagal
2022-06-28 08:31:35+00:00,hafizotaksata, aku gagal motor time jpj  sebab jatuh titian cinta,gagal,aku gagal motor time jpj sebab jatuh titian cinta,"['aku', 'gagal', 'motor', 'time', 'jpj', 'sebab', 'jatuh', 'titian', 'cinta']","['gagal', 'motor', 'time', 'jpj', 'jatuh', 'titian', 'cinta']",gagal motor time jpj jatuh titi cinta
2022-06-28 08:31:32+00:00,panggilrayen, galau   gagal galau,gagal,galau gagal galau,"['galau', 'gagal', 'galau']","['galau', 'gagal', 'galau']",galau gagal galau
2022-06-28 08:31:30+00:00,AlzaIchsanK, pas coba register otp bermasalah  typing otp bermasalah  lanjut lgi pas berhasil malah tolong call cs karna gagal regist ,gagal,ketika coba register otp bermasalah typing otp bermasalah lanjut lagi ketika berhasil malah tolong call cs karena gagal regist,"['ketika', 'coba', 'register', 'otp', 'bermasalah', 'typing', 'otp', 'bermasalah', 'lanjut', 'lagi', 'ketika', 'berhasil', 'malah', 'tolong', 'call', 'cs', 'karena', 'gagal', 'regist']","['coba', 'register', 'otp', 'bermasalah', 'typing', 'otp', 'bermasalah', 'berhasil', 'tolong', 'call', 'cs', 'gagal', 'regist']",coba register otp masalah typing otp masalah hasil tolong call cs gagal regist
2022-06-28 08:31:27+00:00,cindyabella07,jika anda masih belum pernah gagal lagi  demi kebaikan pekerjaan barangkali anda perlu mengalaminya hargagpstrackergpstracker,gagal,jika anda masih belum pernah gagal lagi demi kebaikan pekerjaan barangkali anda perlu mengalaminya hargagpstrackergpstracker,"['jika', 'anda', 'masih', 'belum', 'pernah', 'gagal', 'lagi', 'demi', 'kebaikan', 'pekerjaan', 'barangkali', 'anda', 'perlu', 'mengalaminya', 'hargagpstrackergpstracker']","['gagal', 'kebaikan', 'pekerjaan', 'barangkali', 'mengalaminya', 'hargagpstrackergpstracker']",gagal baik kerja barangkali alam hargagpstrackergpstracker
2022-06-28 08:31:23+00:00,anggahandika20,  sudah mass  agak paham maksut  disini apa  tentang politik yakan  aku gab  ,gagal,sudah mass agak paham maksut disini apa tentang politik yakan aku gab,"['sudah', 'mass', 'agak', 'paham', 'maksut', 'disini', 'apa', 'tentang', 'politik', 'yakan', 'aku', 'gab']","['mass', 'paham', 'maksut', 'politik', 'yakan', 'gab']",mass paham maksut politik yakan gab
2022-06-28 08:30:57+00:00,thebaristalady,  coba daftar aplikasinya aja gagal terus gmn mau di pake deh    ,gagal,coba daftar aplikasinya aja gagal terus bagaimana mau di pake deh,"['coba', 'daftar', 'aplikasinya', 'aja', 'gagal', 'terus', 'bagaimana', 'mau', 'di', 'pake', 'deh']","['coba', 'daftar', 'aplikasinya', 'aja', 'gagal', 'pake']",coba daftar aplikasi aja gagal pake
2022-06-28 08:30:56+00:00,GugunDepan,kamu tak akan sukses jika tak pernah gagal  tak akan bahagia jika tak sedih  dan tak temukan cinta sejati jika tak patah hati ,gagal,kamu tidak akan sukses jika tidak pernah gagal tidak akan bahagia jika tidak sedih dan tidak temukan cinta sejati jika tidak patah hati,"['kamu', 'tidak', 'akan', 'sukses', 'jika', 'tidak', 'pernah', 'gagal', 'tidak', 'akan', 'bahagia', 'jika', 'tidak', 'sedih', 'dan', 'tidak', 'temukan', 'cinta', 'sejati', 'jika', 'tidak', 'patah', 'hati']","['sukses', 'gagal', 'bahagia', 'sedih', 'temukan', 'cinta', 'sejati', 'patah', 'hati']",sukses gagal bahagia sedih temu cinta sejati patah hati
2022-06-28 08:30:46+00:00,Ozaa_sajaa,gua mulai sendiri   gua sengsara sendiri  gua gagal sendiri  dan gua bakal sukses sendiri ,gagal,aku mulai sendiri aku sengsara sendiri aku gagal sendiri dan aku bakal sukses sendiri,"['aku', 'mulai', 'sendiri', 'aku', 'sengsara', 'sendiri', 'aku', 'gagal', 'sendiri', 'dan', 'aku', 'bakal', 'sukses', 'sendiri']","['sengsara', 'gagal', 'sukses']",sengsara gagal sukses
2022-06-28 08:30:34+00:00,skayangku,  aku gk ngutuk rezeki dia  cuman kalau tau apa yg aku laluin setahun ini jg susa  ,gagal,aku tidak ngutuk rezeki dia cuman kalau tau apa yang aku laluin setahun ini juga susa,"['aku', 'tidak', 'ngutuk', 'rezeki', 'dia', 'cuman', 'kalau', 'tau', 'apa', 'yang', 'aku', 'laluin', 'setahun', 'ini', 'juga', 'susa']","['ngutuk', 'rezeki', 'cuman', 'tau', 'laluin', 'setahun', 'susa']",ngutuk rezeki cuman tau laluin tahun susa
2022-06-28 08:48:44+00:00,iis_teguh,diduga tidak kuat menahan beban keluarga seorang ayah nekat menyewa kuli panggul pasar ,beban,diduga tidak kuat menahan beban keluarga seorang ayah nekat menyewa kuli panggul pasar,"['diduga', 'tidak', 'kuat', 'menahan', 'beban', 'keluarga', 'seorang', 'ayah', 'nekat', 'menyewa', 'kuli', 'panggul', 'pasar']","['diduga', 'kuat', 'menahan', 'beban', 'keluarga', 'ayah', 'nekat', 'menyewa', 'kuli', 'panggul', 'pasar']",duga kuat tahan beban keluarga ayah nekat sewa kuli panggul pasar
2022-06-28 08:48:29+00:00,twinshinobiy, kalo angkat beban jadi olahrga,beban,kalo angkat beban jadi olahrga,"['kalo', 'angkat', 'beban', 'jadi', 'olahrga']","['kalo', 'angkat', 'beban', 'olahrga']",kalo angkat beban olahrga
2022-06-28 08:48:10+00:00,DloveTaehyung,ini klo i gaada kyanya org rumah pada bahagia deh kyanya beban nya hilang,beban,ini kalau i gaada kyanya orang rumah pada bahagia deh kyanya beban nya hilang,"['ini', 'kalau', 'i', 'gaada', 'kyanya', 'orang', 'rumah', 'pada', 'bahagia', 'deh', 'kyanya', 'beban', 'nya', 'hilang']","['i', 'gaada', 'kyanya', 'orang', 'rumah', 'bahagia', 'kyanya', 'beban', 'nya', 'hilang']",i gaada kyanya orang rumah bahagia kyanya beban nya hilang
2022-06-28 08:48:05+00:00,Muinjeong, yuk syg tapi aku beban,beban,yuk sayang tapi aku beban,"['yuk', 'sayang', 'tapi', 'aku', 'beban']","['yuk', 'sayang', 'beban']",yuk sayang beban
2022-06-28 08:47:51+00:00,IDESFAEGER,                        tsk   adara berdecak kala ceritanya dianggap sebagai dongeng anak anak  setidaknya  keha  ,beban,tsk adara berdecak kala ceritanya dianggap sebagai dongeng anak anak setidaknya keha,"['tsk', 'adara', 'berdecak', 'kala', 'ceritanya', 'dianggap', 'sebagai', 'dongeng', 'anak', 'anak', 'setidaknya', 'keha']","['tsk', 'adara', 'berdecak', 'ceritanya', 'dianggap', 'dongeng', 'anak', 'anak', 'keha']",tsk adara decak cerita anggap dongeng anak anak keha
